source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,bp_rp
6520955322608285824,337.43921411918564,-43.74920644105509,9.155560774760122,-14.736912903642546,2.7981787629368218,,2.9805827,2.2058942
1851924859353116928,318.2340887866534,30.226696772221253,21.81303235858556,-3.7915252059352493,-45.42939001735778,,2.9821486,1.1928167
248577867988535296,55.731412103792316,47.78739289427855,6.243474592998773,29.038044099843425,-23.36491570546787,,2.9823132,0.034811497
4269932382607207040,275.32505935876196,-2.9019428805540897,52.44130794438597,-548.9026127940798,-700.8543065644087,,2.9904501,1.2370036
3098404220680931968,124.1286317978316,9.185323935788704,10.102592897316667,-45.67916058543277,-49.50480605477476,,3.0001826,1.5984769
4314399312979641728,286.3525049765623,13.863053278714878,38.23294898965933,-6.57492134089543,-95.90884032512517,,3.001118,0.30376935
2896572746685604480,95.07833734068376,-30.06334878363528,9.49220621127137,6.084451056045602,4.247413057587071,,3.0076509,0.06975937
329384516560293248,32.38675355041934,34.98711988193324,,,,,3.0077727,0.43327308
6586825380598949632,328.4827688631597,-37.36494848913747,17.808001236182314,110.44546730080081,-17.160865664665714,2.9258134,3.0138354,0.13039613
757565233820538752,169.61959969105789,33.0944300347131,7.982310491470233,-26.138812034262333,27.891993400528,,3.0204449,1.5898306
1696877570753454208,230.1818712785812,71.83410165777194,6.595867221744522,-15.907549565254666,17.145613499942602,,3.0218675,0.4629395
1487434040320076800,218.01881769228896,38.30892269460632,37.91254655500852,-114.34365542209365,151.78788107079836,,3.022188,0.4798348
5614471482318442240,117.32353878305732,-24.859795343600315,3.0058993777046874,-3.6099999850539417,-2.5793914773125874,,3.0238004,1.3292952
2921635736292220800,105.75612410219094,-23.833277071923618,0.8714895713272475,-1.3350715991353828,3.803012292601722,53.879967,3.0407002,0.100087404
5786929090848333568,211.33111350491527,-76.79690699917452,8.380805497629552,-88.58553009373166,-32.65504168156829,,3.0503223,3.525211
2162316545207257600,316.2328118253326,43.9278571769806,2.836313901245389,10.061681773655254,0.8611772003377918,,3.0638983,1.7368188
5971289565647972608,252.96755916146594,-38.047480863426145,1.873246274472837,-10.451212393635913,-18.31486822108928,,3.069865,-0.013882637
1018776176872261248,143.20753978122536,51.67490604097004,73.82839808283359,-942.5671400184004,-542.0162846102697,,3.0717425,0.8285754
4164319171172759040,269.75659946779956,-9.77415085090108,22.903060175843585,-7.706553230379911,-116.38040170182684,,3.0769866,1.2523377
3288921720025503360,72.46212402119102,6.9613310085374644,124.61980141424488,463.9544034849098,11.937009936843957,,3.0879216,0.8058183
196944217825405184,89.98371736337808,45.936700316237285,4.515407302318046,-3.754685873034695,-7.78494986526491,,3.0882971,2.294921
1061909811871141504,172.85040436553678,69.33099194674183,8.645797394390561,-41.23980723462354,-18.851433095729824,,3.1029344,1.8182423
6058271964884299520,185.33849318733613,-60.40074016126815,14.199861521996095,-171.22298451399928,91.7950951944146,,3.1038253,1.5515676
5926920079553285760,252.44682140759986,-59.04149532374984,10.699331962178958,38.98964039718318,-26.094642930199186,,3.1050086,1.7179904
5908713025970995584,224.79023735305813,-42.10429832458499,,,,,3.1182818,-0.095516205
1014058103758571520,134.7989643318015,48.040871471105525,68.00099930164292,-439.83552453066625,-214.0709500414631,13.000446,3.120973,0.50758815
4676528209144882304,63.60655843373849,-62.473612611773696,20.34313182746785,45.06855876071067,42.94752571508745,,3.1259058,1.1488793
5333974693006467328,173.94499364430385,-63.01986715208006,8.276956632943902,-33.86288401530731,-7.235567957846115,,3.1292858,0.27234888
4573412435280434560,258.7578570009893,24.83850638924531,42.48084539964649,-20.95395629310213,-156.76715982654696,,3.130809,0.34447908
2470140321630664064,17.148438895614227,-10.182882334720631,27.060320608827386,215.92223883038398,-139.02898214239448,,3.1326482,1.3475201
3400796031719045632,83.05313628063799,18.59421655157538,1.5207023448393597,0.9565282493019445,-4.511302181298485,,3.1337926,2.329281
6444391655040244992,300.4366214992657,-59.37600436673482,5.910175014550325,21.29069166580847,-24.314009837152224,,3.137527,3.1189632
6210176643031265920,234.25595511298545,-28.135058413293958,15.526662420405081,-16.26113271216898,11.71084483256042,,3.1413295,1.5495112
454491381981202944,42.67433778950114,55.89543428763181,3.265744722465881,16.34593379861261,-13.51791178717059,,3.1448548,1.7528703
5964991494281655808,253.64509209283676,-42.36233289362051,24.23533101426504,-126.7206136099607,-228.83732907409123,,3.1452072,1.531151
1041808368494264576,127.56491125025244,60.71768972076183,17.933453100456937,-133.6435612588574,-107.664450660585,,3.1493552,1.1214743
6195030801635544704,202.42798835570676,-23.28126748094725,6.735509777640576,-54.21311701177379,11.79364794852804,,3.1524858,4.51126
1632499034644723968,257.1964366984523,65.7147909130057,7.8274239118414135,-16.54968473371583,32.75683370175901,,3.1570117,0.029368877
4072953671943400832,281.4143730195719,-26.990782424354233,,,,,3.1594217,-0.016291142
200929706966014976,75.6195856403002,41.075746103013174,1.4243804312657276,12.092598067774258,-19.324312001804586,,3.1632786,1.6257279
1284537517514584704,217.95693766582724,30.371969326102114,19.854976065680784,-100.53064484129288,119.86987605195637,,3.164287,1.4698334
