OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
GSAT0103 (GALILEO-FM3),2012-055A,2026-08-12T04:50:17.196288,1.70473391,.00027083,55.8394,100.0075,314.5601,45.5041,0,U,38857,999,8596,0,-.12E-6,0
BEIDOU-2 G6 (C02),2012-059A,2026-08-13T02:06:17.223840,1.00268491,.0007465,4.5609,72.8844,328.2038,35.9818,0,U,38953,999,5048,0,-.192E-5,0
LUCH 5B (SDCM/PRN 125),2012-061A,2026-08-12T23:18:12.139776,1.00272770,.0004878,10.6029,49.3012,154.9104,90.5124,0,U,38977,999,5017,0,-.153E-5,0
COSMOS 2485 (747),2013-019A,2026-08-12T16:34:10.670592,2.13103031,.0022516,65.4524,71.7096,228.2653,131.6230,0,U,39155,999,10348,0,.13E-6,0
GPS BIIF-4  (PRN 27),2013-023A,2026-08-12T00:34:36.492672,2.00563236,.01415894,54.4636,266.6955,51.1300,310.2049,0,U,39166,999,9700,0,.17E-6,0
IRNSS-1A,2013-034A,2026-08-11T17:56:29.195232,1.00277812,.00193394,35.8410,63.0731,179.4199,41.9084,0,U,39199,999,4792,0,.59E-6,0
GPS BIIF-5  (PRN 30),2014-008A,2026-08-12T00:37:16.165920,2.00563363,.00838374,53.6597,147.0417,231.6169,127.6229,0,U,39533,999,9080,0,-.18E-6,0
ASTRA 5B (EGNOS/PRN 123),2014-011B,2026-08-13T03:31:34.753728,1.00274114,.0003264,0.1087,288.7133,242.8840,226.3809,0,U,39617,999,4523,0,.12E-5,0
COSMOS 2492 (754),2014-012A,2026-08-12T04:19:13.300320,2.13103179,.00107427,65.2614,312.0328,312.0704,47.8919,0,U,39620,999,9643,0,-.5E-6,0
IRNSS-1B,2014-017A,2026-08-11T03:13:38.837856,1.00273547,.0020983,28.8312,239.4561,193.4854,350.0104,0,U,39635,999,4534,0,.129E-5,0
LUCH 5V (SDCM/PRN 141),2014-023A,2026-08-13T02:09:09.449280,1.00272247,.0002419,5.2698,69.1263,113.3306,266.0993,0,U,39727,999,4493,0,-.286E-5,0
GPS BIIF-6  (PRN 06),2014-026A,2026-08-12T07:16:19.516224,2.00556831,.00384924,56.4671,329.3328,324.9131,34.8596,0,U,39741,999,8966,0,-.94E-6,0
COSMOS 2500 (755),2014-032A,2026-08-11T21:06:55.482912,2.13105838,.00089391,65.1965,311.7855,196.2387,163.7857,0,U,40001,999,9464,0,-.5E-6,0
GPS BIIF-7  (PRN 09),2014-045A,2026-08-12T21:25:25.995072,2.00562107,.0035508,55.3916,86.2055,118.9497,241.4928,0,U,40105,999,8721,0,-.6E-7,0
GSAT0201 (GALILEO 5),2014-050A,2026-08-11T09:26:31.233120,1.85519630,.16821284,48.8163,271.1678,181.5385,177.9202,0,U,40128,999,7934,0,.1E-7,0
GSAT0202 (GALILEO 6),2014-050B,2026-08-12T04:30:21.139488,1.85520138,.16835771,48.8326,270.2213,182.2860,176.8812,0,U,40129,999,8152,0,-.6E-7,0
IRNSS-1C,2014-061A,2026-08-13T02:05:54.758976,1.00267703,.0021464,6.6577,87.8410,8.5913,339.4334,0,U,40269,999,4325,0,-.178E-5,0
