OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
HULIANWANG DIGUI-116,2025-287C,2026-08-13T03:58:23.672064,13.24414760,.0001991,86.4850,262.9877,83.0654,277.0706,0,U,66955,999,3288,.55082E-4,.38E-6,0
HULIANWANG DIGUI-117,2025-287D,2026-08-13T03:47:34.528128,13.24414458,.0001391,86.4910,263.1357,137.4994,222.6248,0,U,66956,999,3288,.72707E-4,.46E-6,0
HULIANWANG DIGUI-118,2025-287E,2026-08-13T03:36:41.839200,13.24413819,.0002037,86.4886,263.0725,84.8794,275.2572,0,U,66957,999,3288,.79557E-4,.49E-6,0
HULIANWANG DIGUI-119,2025-295A,2026-08-13T03:25:18.943104,13.29323756,.0001047,50.0022,181.5082,300.2697,59.8072,0,U,67059,999,3307,.44191E-5,-.122E-5,0
HULIANWANG DIGUI-120,2025-295B,2026-08-13T03:01:13.171296,13.29326101,.0001104,50.0027,181.4326,300.2300,59.8463,0,U,67060,999,3307,-.11771E-4,-.129E-5,0
HULIANWANG DIGUI-121,2025-295C,2026-08-13T03:13:13.706688,13.29325049,.000109,49.9986,181.3938,297.8002,62.2760,0,U,67061,999,3307,.12723E-5,-.123E-5,0
HULIANWANG DIGUI-122,2025-295D,2026-08-13T02:49:07.999680,13.29323596,.0001084,50.0020,181.3780,297.7595,62.3167,0,U,67062,999,3307,-.54066E-5,-.127E-5,0
HULIANWANG DIGUI-123,2025-295E,2026-08-13T02:37:10.750944,13.29323265,.0001004,50.0022,181.3387,300.7296,59.3477,0,U,67063,999,3307,-.79714E-5,-.128E-5,0
HULIANWANG DIGUI-124,2025-295F,2026-08-13T02:25:06.750912,13.29330722,.0001064,49.9981,181.2078,299.3094,60.7672,0,U,67064,999,3307,-.31604E-5,-.125E-5,0
HULIANWANG DIGUI-125,2025-295G,2026-08-13T02:12:58.029120,13.29331371,.0001024,49.9973,181.1458,299.0319,61.0450,0,U,67065,999,3307,-.16491E-6,-.124E-5,0
HULIANWANG DIGUI-126,2025-295H,2026-08-13T03:49:21.785088,13.29324381,.0001061,49.9979,180.8386,293.9528,66.1233,0,U,67066,999,3308,.11957E-4,-.118E-5,0
HULIANWANG DIGUI-127,2025-295J,2026-08-13T03:37:09.100992,13.29325060,.0001057,49.9996,180.8328,296.9341,63.1423,0,U,67067,999,3308,.16536E-4,-.116E-5,0
HULIANWANG DIGUI-128,2025-311A,2026-08-12T10:06:30.196512,13.29325041,.00006909,50.0079,273.8859,181.1387,178.9483,0,U,67236,999,3082,.10550991E-3,-.75E-6,0
HULIANWANG DIGUI-129,2025-311B,2026-08-12T10:18:23.428512,13.29326160,.00006509,50.0067,273.9081,183.2704,176.8164,0,U,67237,999,3082,.87058129E-4,-.84E-6,0
HULIANWANG DIGUI-130,2025-311C,2026-08-12T09:42:25.576416,13.29324973,.000072,50.0050,274.3961,177.6575,182.4300,0,U,67238,999,3081,.91108558E-4,-.82E-6,0
HULIANWANG DIGUI-131,2025-311D,2026-08-12T13:30:59.826816,13.29324664,.0000737,50.0045,273.8915,178.7188,181.3686,0,U,67239,999,3083,.92120596E-4,-.81E-6,0
HULIANWANG DIGUI-132,2025-311E,2026-08-12T09:18:19.457280,13.29325453,.00006852,50.0056,274.3239,176.5527,183.5350,0,U,67240,999,3081,.79947855E-4,-.87E-6,0
HULIANWANG DIGUI-133,2025-311F,2026-08-12T12:30:49.876704,13.29325380,.0000662,50.0101,273.7820,182.1521,177.9349,0,U,67241,999,3083,.79806464E-4,-.87E-6,0
HULIANWANG DIGUI-134,2025-311G,2026-08-12T09:06:17.427168,13.29325144,.00006844,50.0029,274.2338,179.3547,180.7326,0,U,67242,999,3081,.6878332E-4,-.92E-6,0
HULIANWANG DIGUI-135,2025-311H,2026-08-12T09:30:21.632544,13.29324882,.00007025,50.0017,274.2937,176.5377,183.5501,0,U,67243,999,3081,.82157307E-4,-.86E-6,0
HULIANWANG DIGUI-136,2025-311J,2026-08-12T12:18:43.535232,13.29325735,.00006349,50.0090,273.7164,183.6799,176.4069,0,U,67244,999,3083,.7202009E-4,-.91E-6,0
HULIANWANG DIGUI-137,2026-007A,2026-08-12T11:09:57.921408,13.29328581,.00007546,50.0066,244.0256,223.3144,136.7669,0,U,67435,999,2827,.65440433E-4,-.94E-6,0
HULIANWANG DIGUI-138,2026-007B,2026-08-12T07:57:35.906976,13.29326896,.00007535,50.0044,244.6163,223.1176,136.9637,0,U,67436,999,2825,.80249402E-4,-.87E-6,0
HULIANWANG DIGUI-139,2026-007C,2026-08-12T11:21:45.298080,13.29328327,.00006755,50.0015,243.9819,206.9921,153.0916,0,U,67437,999,2827,.81841028E-4,-.86E-6,0
HULIANWANG DIGUI-140,2026-007D,2026-08-12T09:57:49.656384,13.29327557,.00007422,50.0040,244.3817,224.8361,135.2452,0,U,67438,999,2826,.73458685E-4,-.9E-6,0
