OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
IRIDIUM 180,2019-002A,2026-08-12T08:51:54.946080,14.34217818,.00021573,86.4013,330.1215,94.6980,265.4462,0,U,43922,999,39704,.3705172E-5,.3E-6,0
IRIDIUM 176,2019-002B,2026-08-12T13:43:57.317952,14.72260906,.0002356,86.6135,329.9723,94.4005,265.7481,0,U,43923,999,40754,.49040446E-4,.334E-5,0
IRIDIUM 168,2019-002C,2026-08-12T08:42:47.030112,14.34218086,.00021711,86.4016,330.2028,94.2956,265.8488,0,U,43924,999,39702,.33516585E-4,.114E-5,0
IRIDIUM 173,2019-002D,2026-08-12T08:24:30.989088,14.34217757,.0002204,86.4012,330.0945,94.3635,265.7813,0,U,43925,999,39700,.29078304E-4,.101E-5,0
IRIDIUM 169,2019-002E,2026-08-12T22:33:54.619200,14.38607695,.0002626,86.4259,1.4657,99.7434,260.4061,0,U,43926,999,39838,.32663E-4,.12E-5,0
IRIDIUM 172,2019-002F,2026-08-12T08:15:22.963392,14.34218055,.00021474,86.4012,330.1054,94.1877,265.9564,0,U,43927,999,39701,.20873691E-4,.78E-6,0
IRIDIUM 175,2019-002G,2026-08-13T02:43:25.586112,14.43638324,.0004917,86.4478,266.7224,58.8440,301.3243,0,U,43928,999,40719,.37896E-4,.149E-5,0
IRIDIUM 171,2019-002H,2026-08-12T09:28:26.567616,14.34216741,.00022889,86.4024,330.3965,93.7794,266.3664,0,U,43929,999,39701,.22728816E-4,.83E-6,0
IRIDIUM 170,2019-002J,2026-08-12T18:46:27.181056,14.72249442,.0002108,86.6139,329.8873,93.5663,266.5795,0,U,43930,999,40758,.53217E-4,.36E-5,0
IRIDIUM 167,2019-002K,2026-08-13T05:24:55.031616,14.34217588,.0002507,86.4014,329.7603,91.7998,268.3485,0,U,43931,999,39713,.12111E-4,.54E-6,0
IRIDIUM 181,2023-068S,2026-08-12T22:57:26.294112,14.43310733,.0002069,86.4487,33.0456,86.6865,273.4573,0,U,56726,999,17062,.26345E-5,.29E-6,0
IRIDIUM 177,2023-068T,2026-08-13T04:21:56.198016,14.80040363,.0002483,86.1974,301.7391,96.3591,263.7912,0,U,56727,999,17479,.56233E-4,.452E-5,0
IRIDIUM 174,2023-068U,2026-08-12T08:41:26.253024,14.72251523,.00023431,86.6141,330.2150,102.8035,257.3444,0,U,56728,999,17428,.51332144E-4,.348E-5,0
IRIDIUM 178,2023-068V,2026-08-12T21:36:49.126176,14.80038263,.0002427,86.6571,1.6638,94.6908,265.4591,0,U,56729,999,17475,.38544E-4,.318E-5,0
IRIDIUM 179,2023-068W,2026-08-12T21:29:05.743104,14.80043484,.0002557,86.6799,10.8098,92.8553,267.2961,0,U,56730,999,17475,.53998E-4,.435E-5,0
