OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025CW,2026-08-12T11:53:51.506592,14.04380440,.00976767,98.8038,230.3565,342.4476,169.9004,0,U,29804,999,296,-.1332191E-5,-.45E-6,0
FENGYUN 1C DEB,1999-025CX,2026-08-12T02:52:44.907744,13.72727365,.01875547,99.4221,276.8644,318.8816,39.8324,0,U,29805,999,98028,.77675741E-4,.36E-6,0
FENGYUN 1C DEB,1999-025CY,2026-08-13T00:47:18.087936,14.12429054,.0027076,98.7029,238.8912,281.2610,134.4330,0,U,29806,999,569,.22493E-3,.373E-5,0
FENGYUN 1C DEB,1999-025CZ,2026-08-12T23:17:41.881632,14.08849617,.0079974,98.7578,227.6564,5.2341,354.9647,0,U,29807,999,515,.5183E-4,.49E-6,0
FENGYUN 1C DEB,1999-025DB,2026-08-12T22:33:49.982112,14.47065817,.0115,98.8878,205.1521,341.5329,83.4955,0,U,29809,999,2984,.93407E-4,.314E-5,0
FENGYUN 1C DEB,1999-025DC,2026-08-13T02:50:22.975008,14.29435238,.0066845,99.1762,280.1035,37.1024,17.8179,0,U,29810,999,1851,.90363E-4,.188E-5,0
FENGYUN 1C DEB,1999-025DE,2026-08-12T23:13:57.900864,14.02817461,.014284,98.3598,38.8129,0.6181,151.7047,0,U,29812,999,99581,.30348E-3,.474E-5,0
FENGYUN 1C DEB,1999-025DF,2026-08-13T00:23:38.339808,14.09516302,.0011363,98.7133,242.1987,255.6737,160.6910,0,U,29813,999,687,.32872E-5,-.37E-6,0
FENGYUN 1C DEB,1999-025DH,2026-08-12T23:42:24.973056,14.65555299,.0179737,98.0526,233.5448,87.6242,274.5527,0,U,29815,999,3412,.25222E-3,.1682E-4,0
FENGYUN 1C DEB,1999-025DJ,2026-08-13T04:11:35.967840,14.46424344,.0231534,98.9650,104.4936,170.8864,317.4458,0,U,29816,999,1703,.26912E-3,.1289E-4,0
FENGYUN 1C DEB,1999-025DK,2026-08-12T22:19:15.835296,14.14552024,.0013129,98.5764,209.2985,40.3648,14.4660,0,U,29817,999,831,.13426E-3,.216E-5,0
FENGYUN 1C DEB,1999-025DL,2026-08-13T04:45:36.575136,14.04657657,.0115676,98.6890,97.6429,61.7274,51.3228,0,U,29818,999,222,-.11336E-4,-.6E-6,0
FENGYUN 1C DEB,1999-025DM,2026-08-12T21:54:00.755136,14.02434137,.0191911,98.7557,204.0890,106.5034,309.4603,0,U,29819,999,29,-.74481E-4,-.175E-5,0
FENGYUN 1C DEB,1999-025DN,2026-08-12T23:30:04.417056,14.02949783,.0070713,98.8321,229.7821,279.8064,134.4839,0,U,29820,999,99970,.83183E-4,.88E-6,0
FENGYUN 1C DEB,1999-025DP,2026-08-13T03:23:36.563424,14.12080196,.0372609,98.8436,282.6437,150.1186,239.9799,0,U,29821,999,99945,.26744E-3,.897E-5,0
FENGYUN 1C DEB,1999-025DV,2026-08-12T22:50:10.013856,14.22007819,.0025084,98.6187,215.3772,338.5647,76.4708,0,U,29827,999,1309,.12288E-3,.229E-5,0
