OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00560,2026-140AH,2026-08-12T23:45:33.317280,15.36914553,.000935,51.8788,123.9421,54.6792,305.5068,0,U,69623,999,997,.40353E-3,.14447E-3,0
KUIPER-00561,2026-140AJ,2026-08-13T04:00:01.998720,15.18888933,.0007798,51.8845,123.7188,33.6764,324.1164,0,U,69624,999,524,.16864E-2,.35516E-3,0
KUIPER-00564,2026-140AK,2026-08-13T04:00:01.998720,15.30446206,.0008723,51.8814,123.2653,45.0079,147.9334,0,U,69625,999,442,.21086E-2,.63223E-3,0
KUIPER-00567,2026-140AL,2026-08-13T02:15:15.832800,15.38217306,.0012344,51.8775,123.1412,10.3601,349.7638,0,U,69626,999,999,.27464E-3,.1014E-3,0
KUIPER-00573,2026-140AM,2026-08-13T04:00:01.998720,15.31353649,.0011043,51.8807,123.2167,26.1117,164.5148,0,U,69627,999,461,-.19963E-1,-.57092E-2,0
KUIPER-00258,2026-151A,2026-08-13T04:30:58.192128,15.33308895,.0011623,51.8677,41.0135,279.7988,80.1685,0,U,69763,999,646,.26645E-3,.8353E-4,0
KUIPER-00526,2026-151B,2026-08-13T04:00:01.998720,14.89800153,.0005298,51.8974,44.0547,302.8508,221.2124,0,U,69764,999,375,-.87826E-2,-.84358E-3,0
KUIPER-00558,2026-151C,2026-08-13T04:00:01.998720,14.95928807,.0006341,51.8936,44.2228,258.3333,288.7100,0,U,69765,999,506,-.6126E-2,-.68924E-3,0
KUIPER-00569,2026-151D,2026-08-13T04:00:01.998720,15.03940902,.0004068,51.8920,42.3143,263.4694,196.0636,0,U,69766,999,556,-.41292E-2,-.57436E-3,0
KUIPER-00589,2026-151E,2026-08-13T04:00:01.998720,14.89930949,.0006928,51.8981,43.6748,278.4677,143.3913,0,U,69767,999,512,-.85719E-2,-.82647E-3,0
KUIPER-00598,2026-151F,2026-08-12T20:58:39.470016,15.32370470,.0008583,51.8658,42.6429,271.0710,88.9291,0,U,69768,999,641,-.5257E-3,-.17031E-3,0
KUIPER-00604,2026-151G,2026-08-13T04:00:01.998720,15.19933743,.0002418,51.8900,40.7437,232.3170,194.6474,0,U,69769,999,376,-.1031E+0,-.2024761E-1,0
KUIPER-00609,2026-151H,2026-08-13T04:00:01.998720,15.28572521,.0000541,51.8843,40.1924,28.6824,316.4413,0,U,69770,999,581,-.13831E-2,-.39144E-3,0
KUIPER-00611,2026-151J,2026-08-13T04:00:01.998720,15.16016747,.0001646,51.8942,41.1005,296.2381,15.9706,0,U,69771,999,353,-.64443E-1,-.1155148E-1,0
KUIPER-00612,2026-151K,2026-08-13T04:00:01.998720,15.03482411,.0001261,51.9025,42.2231,295.5690,164.3096,0,U,69772,999,380,-.64812E-1,-.831767E-2,0
KUIPER-00614,2026-151L,2026-08-13T04:00:01.998720,15.12650615,.0004655,51.8896,41.1002,283.4844,291.8438,0,U,69773,999,390,-.29938E-2,-.52915E-3,0
KUIPER-00615,2026-151M,2026-08-13T04:00:01.998720,14.94219144,.0007379,51.8948,43.3901,286.2509,18.9175,0,U,69774,999,530,-.72566E-2,-.78028E-3,0
KUIPER-00616,2026-151N,2026-08-13T04:00:01.998720,15.37187487,.0001963,51.8802,39.9823,244.2089,213.2031,0,U,69775,999,364,-.60354E-3,-.22645E-3,0
KUIPER-00617,2026-151P,2026-08-13T00:45:40.300416,15.37895754,.0004375,51.8813,40.7781,245.9074,114.1455,0,U,69776,999,645,-.64504E-2,-.237145E-2,0
KUIPER-00619,2026-151Q,2026-08-13T04:00:01.998720,15.27814381,.0001075,51.8826,40.3228,267.3912,2.0801,0,U,69777,999,342,-.49342E-1,-.1246583E-1,0
KUIPER-00621,2026-151R,2026-08-13T04:00:01.998720,15.15486490,.0000608,51.8914,40.9511,293.6375,62.9010,0,U,69778,999,559,-.10501E+0,-.1831097E-1,0
KUIPER-00622,2026-151S,2026-08-13T04:00:01.998720,14.99961634,.000946,51.8883,42.6302,273.9999,298.8584,0,U,69779,999,386,-.50721E-2,-.6347E-3,0
KUIPER-00623,2026-151T,2026-08-13T04:00:01.998720,15.03850663,.0007536,51.8932,41.9176,272.9226,239.3912,0,U,69780,999,573,-.42867E-2,-.59487E-3,0
KUIPER-00626,2026-151U,2026-08-13T04:00:01.998720,15.30778761,.000859,51.8731,41.0865,278.0615,352.4675,0,U,69781,999,488,-.40246E-1,-.1112441E-1,0
KUIPER-00627,2026-151V,2026-08-12T20:58:55.879968,15.31736725,.0007906,51.8709,42.6625,280.3209,79.6883,0,U,69782,999,641,.11034E-3,.3065E-4,0
KUIPER-00629,2026-151W,2026-08-13T04:00:01.998720,14.84127882,.0008318,51.8998,46.1976,313.3968,50.6084,0,U,69783,999,496,-.11154E-1,-.93066E-3,0
KUIPER-00631,2026-151X,2026-08-13T04:00:01.998720,14.83072822,.0007275,51.9001,46.2358,276.6724,11.2657,0,U,69784,999,417,-.10613E-1,-.86406E-3,0
KUIPER-00634,2026-151Y,2026-08-13T04:00:01.998720,15.02736059,.0003394,51.8927,42.3070,335.1000,27.3058,0,U,69785,999,490,-.4553E-2,-.61273E-3,0
KUIPER-00639,2026-151Z,2026-08-12T21:59:05.415360,15.34001184,.0009541,51.8694,42.1999,263.5119,96.4780,0,U,69786,999,642,.14438E-3,.445E-4,0
KUIPER-00641,2026-151AA,2026-08-12T05:28:02.706240,15.32184173,.0011618,51.8699,45.8241,273.5552,86.4104,0,U,69787,999,631,.20450495E-3,.6092E-4,0
KUIPER-00644,2026-151AB,2026-08-13T04:46:59.114784,15.36813240,.0008296,51.8755,40.3765,276.4386,83.5656,0,U,69788,999,646,.27363E-3,.9629E-4,0
KUIPER-00646,2026-151AC,2026-08-12T22:17:49.666848,15.31814473,.0009265,51.8709,42.2863,277.2206,82.7725,0,U,69789,999,642,.24224E-3,.7196E-4,0
KUIPER-00647,2026-151AD,2026-08-13T04:47:33.165024,15.31309993,.0010232,51.8682,41.0831,270.6185,89.3626,0,U,69790,999,646,-.65501E-4,-.2383E-4,0
KUIPER-00662,2026-151AE,2026-08-13T04:00:01.998720,14.84568287,.0012925,51.8991,45.6819,280.1505,115.1215,0,U,69791,999,547,-.12259E-1,-.103313E-2,0
