OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
QIANFAN-73,2025-046A,2026-08-13T04:46:17.184000,13.51021438,.0016879,88.9702,294.7607,135.0308,225.2213,0,U,63159,999,8028,.12829E-3,.95E-6,0
QIANFAN-74,2025-046B,2026-08-13T04:22:33.299040,13.51029414,.0002386,88.9702,294.6521,96.6769,263.4654,0,U,63160,999,8034,.13419E-3,.99E-6,0
QIANFAN-75,2025-046C,2026-08-13T04:05:01.761792,13.51018714,.001798,88.9704,294.8903,138.5397,221.7122,0,U,63161,999,8021,.13646E-3,.1E-5,0
QIANFAN-76,2025-046D,2026-08-13T03:58:59.807136,13.51020650,.0015451,88.9704,294.8707,138.1491,222.0844,0,U,63162,999,8022,.98671E-4,.76E-6,0
QIANFAN-77,2025-046E,2026-08-13T03:27:30.136320,13.96236904,.0016332,88.9704,290.8745,48.6163,311.6414,0,U,63163,999,8241,.10924E-3,.164E-5,0
QIANFAN-78,2025-046F,2026-08-13T04:58:30.190368,13.51011734,.0016742,88.9701,294.7279,140.4588,219.7788,0,U,63164,999,8030,-.94653E-4,-.49E-6,0
QIANFAN-79,2025-046G,2026-08-13T03:52:54.225408,13.51026948,.0016606,88.9706,294.8490,139.0548,221.1854,0,U,63165,999,8024,.13346E-3,.98E-6,0
QIANFAN-80,2025-046H,2026-08-13T04:16:48.959616,13.51024212,.0015336,88.9703,294.5476,142.5304,217.6919,0,U,63166,999,8040,.14493E-3,.106E-5,0
QIANFAN-81,2025-046J,2026-08-13T03:46:54.962112,13.51019996,.0016832,88.9703,294.6171,133.7725,226.4822,0,U,63167,999,8035,.15171E-3,.11E-5,0
QIANFAN-82,2025-046K,2026-08-13T04:34:20.565984,13.51025643,.0014576,88.9703,294.6579,138.8012,221.4242,0,U,63168,999,8034,.13582E-3,.1E-5,0
QIANFAN-83,2025-046L,2026-08-13T03:49:31.397088,13.62059379,.0016431,88.9704,293.9579,114.6531,245.6339,0,U,63169,999,8073,.11435E-3,.101E-5,0
QIANFAN-84,2025-046M,2026-08-13T05:15:48.993984,13.51020702,.0017586,88.9703,294.7876,136.7773,223.4762,0,U,63170,999,8027,.13914E-3,.102E-5,0
QIANFAN-85,2025-046N,2026-08-13T05:09:56.353248,13.51023884,.0015104,88.9702,294.6579,137.8854,222.3461,0,U,63171,999,8034,.14786E-3,.108E-5,0
QIANFAN-86,2025-046P,2026-08-13T03:35:07.417824,13.51019765,.0012894,88.9704,294.5326,140.5861,219.6230,0,U,63172,999,8041,.15566E-3,.113E-5,0
QIANFAN-87,2025-046Q,2026-08-13T04:40:35.479776,13.51028279,.0013523,88.9701,294.6304,136.4366,223.7856,0,U,63173,999,8035,.14544E-3,.106E-5,0
QIANFAN-88,2025-046R,2026-08-13T05:04:07.500288,13.51024258,.0013727,88.9703,294.5893,144.1232,216.0843,0,U,63174,999,8038,.14145E-3,.104E-5,0
QIANFAN-89,2025-046S,2026-08-13T04:10:38.275968,13.51019449,.00185,88.9703,294.7820,137.4925,222.7662,0,U,63175,999,8027,.13633E-3,.1E-5,0
QIANFAN-90,2025-046T,2026-08-13T04:52:08.054400,13.51023993,.0015505,88.9704,294.7521,135.1353,225.1055,0,U,63176,999,8029,.14217E-3,.104E-5,0
QIANFAN-91,2025-233A,2026-08-13T00:19:01.706016,13.51016600,.0002264,88.9992,37.4364,92.4524,267.6887,0,U,66033,999,4085,.11951E-4,.2E-6,0
QIANFAN-92,2025-233B,2026-08-13T00:30:51.907968,13.51015483,.000206,88.9976,37.3980,94.3194,265.8193,0,U,66034,999,4085,.38956E-4,.37E-6,0
